child_id,tag,view,image_name,shoulder_width_ref,total_arm_area,left_arm_area,right_arm_area,left_arm_width,right_arm_width,left_arm_height,right_arm_height,left_arm_aspect_ratio,right_arm_aspect_ratio,total_arm_area_norm,left_arm_area_norm,right_arm_area_norm,left_arm_width_norm,right_arm_width_norm,left_arm_height_norm,right_arm_height_norm,num_arms_detected
1683,IMG_20231229_101811_1683,frontal1,IMG_20231229_101811_1683_frontal1.jpg,447.0813098765038,1251.0,663.0,588.0,18.0,18.0,50.0,43.0,2.7777777777777777,2.388888888888889,0.006258702096114673,0.0033169620221614932,0.0029417400739531795,0.040261132823852776,0.040261132823852776,0.11183648006625771,0.09617937285698162,2
1684,IMG_20231229_102357_1684,frontal1,IMG_20231229_102357_1684_frontal1.jpg,431.5596962609748,1455.0,756.0,699.0,19.0,18.0,61.0,52.0,3.210526315789474,2.888888888888889,0.00781234179685431,0.004059196150118116,0.0037531456467361944,0.04402635409334015,0.04170917756211172,0.14134776840493415,0.1204931796238783,2
1685,IMG_20231229_104842_1685,frontal1,IMG_20231229_104842_1685_frontal1.jpg,411.2731031500783,1165.0,663.0,502.0,15.0,16.0,56.0,49.0,3.7333333333333334,3.0625,0.006887558638733841,0.003919700753202178,0.0029678578855316636,0.03647211520789952,0.03890358955509282,0.13616256344282487,0.11914224301247177,2
1686,IMG_20231229_104921_1686,frontal1,IMG_20231229_104921_1686_frontal1.jpg,396.0205237356485,734.0,275.0,459.0,10.0,14.0,38.0,48.0,3.8,3.4285714285714284,0.004680159696556251,0.0017534658263664426,0.002926693870189808,0.025251216542189103,0.035351703159064746,0.0959546228603186,0.12120583940250769,2
1687,IMG_20231229_105225_1687,frontal1,IMG_20231229_105225_1687_frontal1.jpg,676.8481757979413,6917.0,4282.0,2635.0,54.0,43.0,116.0,92.0,2.1481481481481484,2.13953488372093,0.015098550300102197,0.009346825558050833,0.0057517247420513645,0.07978155505307967,0.06352975680152641,0.17138259974365264,0.13592413083117277,2
1688,IMG_20231229_110242_1688,frontal1,IMG_20231229_110242_1688_frontal1.jpg,458.48226269572143,1271.0,533.0,738.0,17.0,20.0,46.0,54.0,2.7058823529411766,2.7,0.006046450098701389,0.0025356081059070344,0.003510841992794355,0.03707886080487764,0.04362218918220899,0.10033103511908067,0.11777991079196427,2
1689,IMG_20231229_112014_1689,frontal1,IMG_20231229_112014_1689_frontal1.jpg,445.7161136940192,970.0,471.0,499.0,18.0,16.0,45.0,45.0,2.5,2.8125,0.004882644039576032,0.0023708508687013516,0.0025117931708746803,0.04038444975843271,0.035897288674162406,0.10096112439608178,0.10096112439608178,2
1691,IMG_20231229_113053_1691,frontal1,IMG_20231229_113053_1691_frontal1.jpg,443.1113779441158,1100.0,430.0,670.0,13.0,18.0,51.0,53.0,3.923076923076923,2.9444444444444446,0.00560230671273335,0.0021899926240684913,0.0034123140886648585,0.029337996375348164,0.04062184113509746,0.1150952165494428,0.11960875445334251,2
1692,IMG_20231229_113712_1692,frontal1,IMG_20231229_113712_1692_frontal1.jpg,478.9405979981797,1476.0,581.0,895.0,17.0,18.0,52.0,71.0,3.0588235294117645,3.9444444444444446,0.006434622203957461,0.0025328695802840683,0.0039017526236733925,0.03549500725362315,0.03758294885677746,0.10857296336402376,0.14824385382395552,2
1693,IMG_20231229_120305_1693,frontal1,IMG_20231229_120305_1693_frontal1.jpg,481.2433802740678,1804.0,960.0,844.0,24.0,17.0,60.0,61.0,2.5,3.588235294117647,0.007789453622770783,0.004145163790387999,0.003644289832382783,0.04987081585689972,0.03532516123197063,0.12467703964224928,0.12675499030295342,2
1694,IMG_20231229_122240_1694,frontal1,IMG_20231229_122240_1694_frontal1.jpg,631.0523250804656,3647.0,1868.0,1779.0,32.0,26.0,95.0,95.0,2.96875,3.6538461538461537,0.009158092397670405,0.004690791499547112,0.004467300898123293,0.050708948732452054,0.041201020845117294,0.15054219154946705,0.15054219154946705,2
1695,IMG_20231229_124502_1695,frontal1,IMG_20231229_124502_1695_frontal1.jpg,408.9830393151491,1575.0,930.0,645.0,24.0,17.0,61.0,54.0,2.5416666666666665,3.176470588235294,0.00941607614987486,0.005559968774211822,0.0038561073756630377,0.058682140071599345,0.04156651588404953,0.14915043934864833,0.13203481516109852,2
1696,IMG_20231229_130920_1696,frontal1,IMG_20231229_130920_1696_frontal1.jpg,539.8252755690548,2074.0,1073.0,1001.0,20.0,19.0,71.0,78.0,3.55,4.105263157894737,0.007117087771484265,0.0036820806069443666,0.0034350071645398985,0.03704902475882974,0.03519657352088825,0.1315240378938456,0.14449119655943599,2
1697,IMG_20231229_133113_1697,frontal1,IMG_20231229_133113_1697_frontal1.jpg,514.1374192680954,2848.0,1587.0,1261.0,32.0,24.0,74.0,69.0,2.3125,2.875,0.010774113800832834,0.006003693329326443,0.004770420471506392,0.06224016926360634,0.04668012694770476,0.14393039142208966,0.1342053649746512,2
1698,IMG_20231229_141820_1698,frontal1,IMG_20231229_141820_1698_frontal1.jpg,636.1800112349322,4233.0,2071.0,2162.0,28.0,30.0,93.0,95.0,3.3214285714285716,3.1666666666666665,0.010458953437466374,0.005117054705644427,0.005341898731821946,0.04401270003068361,0.04715646431858959,0.1461850393876277,0.1493288036755337,2
1699,IMG_20231229_143315_1699,frontal1,IMG_20231229_143315_1699_frontal1.jpg,373.8753643668416,1256.0,571.0,685.0,15.0,22.0,51.0,55.0,3.4,2.5,0.008985369495400462,0.004084909221236993,0.0049004602741634685,0.04012032198324305,0.05884313890875647,0.13640909474302637,0.1471078472718912,2
1700,IMG_20231229_145448_1700,frontal1,IMG_20231229_145448_1700_frontal1.jpg,397.63858980088656,1091.0,509.0,582.0,15.0,16.0,50.0,53.0,3.3333333333333335,3.3125,0.006899977915757517,0.003219146433657724,0.003680831482099794,0.037722696903012096,0.0402375433632129,0.12574232301004032,0.13328686239064272,2
1701,IMG_20240101_092854_1701,frontal1,IMG_20240101_092854_1701_frontal1.jpg,412.1771083307983,1200.0,562.0,638.0,17.0,15.0,50.0,57.0,2.9411764705882355,3.8,0.00706339526496566,0.003308023449092251,0.003755371815873409,0.041244406000239146,0.03639212294138749,0.12130707647129162,0.13829006717727244,2
1702,IMG_20240101_092950_1702,frontal1,IMG_20240101_092950_1702_frontal1.jpg,348.3103827934502,791.0,468.0,323.0,16.0,14.0,43.0,34.0,2.6875,2.4285714285714284,0.006519940649529121,0.0038575628621739934,0.0026623777873551278,0.04593604092901268,0.040194035812886095,0.12345310999672157,0.09761408697415194,2
1703,IMG_20240101_094011_1703,frontal1,IMG_20240101_094011_1703_frontal1.jpg,435.8688154066073,953.0,423.0,530.0,13.0,15.0,46.0,48.0,3.5384615384615383,3.2,0.005016274620203446,0.0022265311273305956,0.0027897434928728505,0.029825487716694618,0.034414024288493786,0.10553634115138096,0.11012487772318012,2
1704,IMG_20240101_094541_1704,frontal1,IMG_20240101_094541_1704_frontal1.jpg,472.1928054862845,1814.0,992.0,822.0,19.0,16.0,71.0,65.0,3.736842105263158,4.0625,0.008135767917042501,0.004449107923763043,0.0036866599932794575,0.04023780070184039,0.03388446374891822,0.1503623078858246,0.13765563397998026,2
1705,IMG_20240101_095231_1705,frontal1,IMG_20240101_095231_1705_frontal1.jpg,479.8927347646188,1664.0,834.0,830.0,16.0,17.0,71.0,68.0,4.4375,4.0,0.007225451193573242,0.0036214100333173582,0.003604041160255884,0.03334078397300137,0.035424582971313956,0.1479497288801936,0.14169833188525582,2
1706,IMG_20240101_101914_1706,frontal1,IMG_20240101_101914_1706_frontal1.jpg,463.8280270399777,2091.0,907.0,1184.0,22.0,27.0,61.0,68.0,2.772727272727273,2.5185185185185186,0.009719413470578109,0.004215929228988209,0.0055034842415899,0.04743137265852156,0.05821123008091283,0.13151426055317342,0.1466060609445212,2
1708,IMG_20240101_103943_1708,frontal1,IMG_20240101_103943_1708_frontal1.jpg,522.6671128522222,2600.0,1254.0,1346.0,25.0,27.0,69.0,72.0,2.76,2.6666666666666665,0.00951750249254554,0.0045903646637123485,0.00492713782883319,0.047831591820601975,0.051658119166250134,0.13201519342486145,0.13775498444333367,2
1709,IMG_20240101_104536_1709,frontal1,IMG_20240101_104536_1709_frontal1.jpg,613.608169442611,3034.0,1825.0,1209.0,36.0,23.0,83.0,73.0,2.3055555555555554,3.1739130434782608,0.008058112202655218,0.0048470846307995296,0.003211027571855688,0.05866936229467358,0.037483203688263675,0.1352654741793863,0.11896842909753254,2
1710,IMG_20240101_105830_1710,frontal1,IMG_20240101_105830_1710_frontal1.jpg,399.4959396452736,1189.0,643.0,546.0,21.0,16.0,43.0,48.0,2.0476190476190474,3.0,0.007450014454166549,0.004028897640058108,0.00342111681410844,0.05256624139571139,0.04005046963482772,0.10763563714359951,0.12015140890448317,2
1711,IMG_20240101_110714_1711,frontal1,IMG_20240101_110714_1711_frontal1.jpg,520.2877555267363,1741.0,859.0,882.0,18.0,22.0,65.0,59.0,3.611111111111111,2.6818181818181817,0.006431489434011991,0.0031732621618703618,0.0032582272721416285,0.034596239886093234,0.042284293194113955,0.12493086625533668,0.1133987862933056,2
1712,IMG_20240101_113421_1712,frontal1,IMG_20240101_113421_1712_frontal1.jpg,423.7314271075477,1233.0,646.0,587.0,20.0,17.0,47.0,49.0,2.35,2.8823529411764706,0.006867232085923402,0.0035979172161447835,0.003269314869778619,0.04719970887343171,0.04011975254241695,0.11091931585256451,0.11563928673990768,2
1713,IMG_20240101_115228_1713,frontal1,IMG_20240101_115228_1713_frontal1.jpg,581.2556207006043,2516.0,1578.0,938.0,28.0,20.0,71.0,65.0,2.5357142857142856,3.25,0.007446913438952508,0.004670599923158608,0.0027763135157939,0.04817157719051523,0.034408269421796596,0.1221493564473779,0.11182687562083893,2
1714,IMG_20240101_120233_1714,frontal1,IMG_20240101_120233_1714_frontal1.jpg,389.6770076722305,1048.0,544.0,504.0,18.0,19.0,46.0,39.0,2.5555555555555554,2.0526315789473686,0.006901630739913759,0.0035825258802605776,0.003319104859653182,0.046192101780714666,0.04875832965742103,0.11804648232849303,0.10008288719154844,2
1715,IMG_20240101_122342_1715,frontal1,IMG_20240101_122342_1715_frontal1.jpg,447.69778385548005,1591.0,749.0,842.0,21.0,22.0,52.0,53.0,2.4761904761904763,2.409090909090909,0.007937802525826492,0.0037369038917938672,0.004200898634032625,0.04690664273374859,0.049140292387736616,0.11614978200737745,0.11838343166136549,2
1716,IMG_20240101_125022_1716,frontal1,IMG_20240101_125022_1716_frontal1.jpg,525.1095752878368,1982.0,1128.0,854.0,20.0,23.0,75.0,64.0,3.75,2.782608695652174,0.007187928937306161,0.004090809203471922,0.0030971197338342388,0.038087288713097786,0.04380038202006246,0.1428273326741167,0.12187932388191292,2
1717,IMG_20240101_131927_1717,frontal1,IMG_20240101_131927_1717_frontal1.jpg,530.406562703765,1714.0,770.0,944.0,18.0,23.0,59.0,64.0,3.2777777777777777,2.782608695652174,0.006092464954755079,0.0027369883402341955,0.003355476614520884,0.03393623168658473,0.04336296271063605,0.11123542608380552,0.12066215710785683,2
